constIndex:135|lP.x:-40.34|lP.y:34.935|lP.z:4.2116|lR.x:0|lR.y:.92388|lR.z:.38268|lR.w:0|lS.x:1|lS.y:1|lS.z:1.41422
constIndex:282|lP.x:67.18|lP.y:30.72|lP.z:-5.1233|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:67.18|lP.y:30.72|lP.z:-2.5633|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:67.18|lP.y:30.72|lP.z:-.0033|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:69.74|lP.y:30.72|lP.z:-.0033|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:69.74|lP.y:30.72|lP.z:-2.5633|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:69.74|lP.y:30.72|lP.z:-5.1233|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:69.74|lP.y:30.72|lP.z:5.1167|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:67.18|lP.y:30.87|lP.z:4.9579|lR.x:.99807|lR.y:0|lR.z:0|lR.w:.06214|lS.x:1|lS.y:1|lS.z:1.0078
constIndex:282|lP.x:64.62|lP.y:30.72|lP.z:5.1167|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:69.74|lP.y:30.72|lP.z:-10.2433|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:64.62|lP.y:30.72|lP.z:-10.2433|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:67.18|lP.y:30.72|lP.z:-7.6833|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:77.42|lP.y:31.68|lP.z:-12.8033|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:77.42|lP.y:31.68|lP.z:-10.2433|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:77.42|lP.y:31.68|lP.z:-7.6833|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:77.42|lP.y:31.68|lP.z:-5.1233|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:77.42|lP.y:31.68|lP.z:-2.5633|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:77.42|lP.y:31.68|lP.z:-.0033|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:77.42|lP.y:31.68|lP.z:2.5567|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:77.42|lP.y:31.68|lP.z:5.1167|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:77.42|lP.y:31.68|lP.z:7.6767|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:74.86|lP.y:31.68|lP.z:10.2367|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:72.3|lP.y:31.68|lP.z:10.2367|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:69.74|lP.y:31.68|lP.z:10.2367|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:67.18|lP.y:31.68|lP.z:10.2367|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:64.62|lP.y:31.68|lP.z:10.2367|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:62.06|lP.y:31.68|lP.z:10.2367|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:59.5|lP.y:31.68|lP.z:10.2367|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:56.94|lP.y:31.68|lP.z:7.6767|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:56.94|lP.y:31.68|lP.z:5.1167|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:56.94|lP.y:31.68|lP.z:2.5567|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:56.94|lP.y:31.68|lP.z:-.0033|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:56.94|lP.y:31.68|lP.z:-2.5633|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:56.94|lP.y:31.68|lP.z:-5.1233|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:56.94|lP.y:31.68|lP.z:-7.6833|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:56.94|lP.y:31.68|lP.z:-10.2433|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:59.5|lP.y:31.68|lP.z:-15.3633|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:62.06|lP.y:31.68|lP.z:-15.3633|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:64.62|lP.y:31.68|lP.z:-15.3633|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:67.18|lP.y:31.68|lP.z:-15.3633|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:69.74|lP.y:31.68|lP.z:-15.3633|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:72.3|lP.y:31.68|lP.z:-15.3633|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:282|lP.x:74.86|lP.y:31.68|lP.z:-15.3633|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:77.42|lP.y:31.04|lP.z:-12.8033|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:74.86|lP.y:32|lP.z:-12.8033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:74.86|lP.y:32|lP.z:-10.2433|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:74.86|lP.y:32|lP.z:-7.6833|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:74.86|lP.y:32|lP.z:-5.1233|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:74.86|lP.y:32|lP.z:-2.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:74.86|lP.y:32|lP.z:-.0033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:74.86|lP.y:32|lP.z:2.5567|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:74.86|lP.y:32|lP.z:5.1167|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:74.86|lP.y:32|lP.z:7.6767|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:72.3|lP.y:32|lP.z:7.6767|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:69.74|lP.y:32|lP.z:7.6767|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:69.74|lP.y:32|lP.z:5.1167|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:67.18|lP.y:32|lP.z:5.1167|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:67.18|lP.y:32|lP.z:7.6767|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:64.62|lP.y:32|lP.z:7.6767|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:64.62|lP.y:32|lP.z:5.1167|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:62.06|lP.y:32|lP.z:7.6767|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:59.5|lP.y:32|lP.z:7.6767|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:59.5|lP.y:32|lP.z:5.1167|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:59.5|lP.y:32|lP.z:2.5567|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:59.5|lP.y:32|lP.z:-.0033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:59.5|lP.y:32|lP.z:-2.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:62.06|lP.y:32|lP.z:-2.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:72.3|lP.y:32|lP.z:-2.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:59.5|lP.y:32|lP.z:-5.1233|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:59.5|lP.y:32|lP.z:-7.6833|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:59.5|lP.y:32|lP.z:-12.8033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:56.94|lP.y:32|lP.z:-12.8033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:59.5|lP.y:32|lP.z:-10.2433|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:62.06|lP.y:32|lP.z:-12.8033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:64.62|lP.y:32|lP.z:-12.8033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:67.18|lP.y:32|lP.z:-12.8033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:69.74|lP.y:32|lP.z:-12.8033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:72.3|lP.y:32|lP.z:-12.8033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:69.74|lP.y:32|lP.z:2.5567|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:67.18|lP.y:32|lP.z:2.5567|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:64.62|lP.y:32|lP.z:2.5567|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:69.74|lP.y:32|lP.z:-.0033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:67.18|lP.y:32|lP.z:-.0033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:64.62|lP.y:32|lP.z:-.0033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:69.74|lP.y:32|lP.z:-2.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:67.18|lP.y:32|lP.z:-2.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:64.62|lP.y:32|lP.z:-2.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:69.74|lP.y:32|lP.z:-5.1233|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:67.18|lP.y:32|lP.z:-5.1233|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:64.62|lP.y:32|lP.z:-5.1233|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:69.74|lP.y:32|lP.z:-7.6833|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:67.18|lP.y:32|lP.z:-7.6833|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:64.62|lP.y:32|lP.z:-7.6833|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:69.74|lP.y:32|lP.z:-10.2433|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:67.18|lP.y:32|lP.z:-10.2433|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:64.62|lP.y:32|lP.z:-10.2433|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:56.94|lP.y:30.72|lP.z:-10.2433|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:56.94|lP.y:30.72|lP.z:-7.6833|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:56.94|lP.y:30.72|lP.z:-5.1233|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:56.94|lP.y:30.72|lP.z:-2.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:56.94|lP.y:30.72|lP.z:-2.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:56.94|lP.y:30.72|lP.z:-.0033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:56.94|lP.y:30.72|lP.z:2.5567|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:56.94|lP.y:30.72|lP.z:5.1167|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:56.94|lP.y:30.72|lP.z:7.6767|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:77.42|lP.y:30.72|lP.z:7.6767|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:77.42|lP.y:30.72|lP.z:5.1167|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:77.42|lP.y:30.72|lP.z:2.5567|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:77.42|lP.y:30.72|lP.z:-.0033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:77.42|lP.y:30.72|lP.z:-2.5633|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:77.42|lP.y:30.72|lP.z:-5.1233|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:77.42|lP.y:30.72|lP.z:-7.6833|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:77.42|lP.y:30.72|lP.z:-10.2433|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:196|lP.x:77.42|lP.y:30.72|lP.z:-12.8033|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:77.42|lP.y:31.04|lP.z:-10.2433|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:77.42|lP.y:31.04|lP.z:-7.6833|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:77.42|lP.y:31.04|lP.z:-2.5633|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:77.42|lP.y:31.04|lP.z:-5.1233|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:77.42|lP.y:31.04|lP.z:-.0033|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:77.42|lP.y:31.04|lP.z:2.5567|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:77.42|lP.y:31.04|lP.z:5.1167|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:77.42|lP.y:31.04|lP.z:7.6767|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:56.94|lP.y:31.04|lP.z:-7.6833|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:56.94|lP.y:31.04|lP.z:-5.1233|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:56.94|lP.y:31.04|lP.z:-.0033|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:56.94|lP.y:31.04|lP.z:5.1167|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:56.94|lP.y:31.04|lP.z:-10.2433|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:56.94|lP.y:31.04|lP.z:-2.5633|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:56.94|lP.y:31.04|lP.z:2.5567|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:56.94|lP.y:31.04|lP.z:7.6767|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:29.12|lP.z:-12.8033|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:33.28|lP.z:-12.8033|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:33.28|lP.z:-10.2433|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:29.12|lP.z:-10.2433|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:33.28|lP.z:-7.6833|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:29.12|lP.z:-7.6833|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:33.28|lP.z:-5.1233|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:29.12|lP.z:-5.1233|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:33.28|lP.z:-2.5633|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:29.12|lP.z:-2.5633|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:33.28|lP.z:-.0033|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:29.12|lP.z:-.0033|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:33.28|lP.z:2.5567|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:29.12|lP.z:2.5567|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:33.28|lP.z:5.1167|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:29.12|lP.z:5.1167|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:33.28|lP.z:7.6767|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:74.86|lP.y:29.12|lP.z:7.6767|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:56.94|lP.y:33.28|lP.z:-12.8033|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:59.5|lP.y:33.28|lP.z:-10.2433|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:59.5|lP.y:29.12|lP.z:-10.2433|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:59.5|lP.y:33.28|lP.z:-7.6833|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:59.5|lP.y:33.28|lP.z:-2.5633|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:59.5|lP.y:33.28|lP.z:2.5567|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:59.5|lP.y:33.28|lP.z:7.6767|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:59.5|lP.y:29.12|lP.z:-7.6833|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:59.5|lP.y:33.28|lP.z:-5.1233|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:59.5|lP.y:29.12|lP.z:-5.1233|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:59.5|lP.y:29.12|lP.z:-2.5633|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:59.5|lP.y:33.28|lP.z:-.0033|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:59.5|lP.y:29.12|lP.z:-.0033|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:65|lP.x:59.5|lP.y:29.12|lP.z:2.5567|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
